key,value,eventTime,arrivalTime
2,2,24591000000,24591230000.0
2,2,24900000000,24900230000.0
2,2,22802000000,22802230000.0
2,2,24440000000,24440230000.0
1,1,23100000000,23100240000.0
1,1,22326000000,22326240000.0
2,2,24546000000,24546240000.0
1,1,23218000000,23218240000.0
1,1,24430000000,24430240000.0
1,1,22276000000,22276235000.0
1,1,23944000000,23944235000.0
1,1,22245000000,22245235000.0
1,1,22922000000,22922235000.0
1,1,24894000000,24894235000.0
2,2,24489000000,24489075000.0
2,2,24298000000,24298075000.0
1,1,23895000000,23895075000.0
1,1,24474000000,24474075000.0
1,1,22540000000,22540075000.0
1,1,24766000000,24766145000.0
1,1,23592000000,23592145000.0
1,1,24420000000,24420145000.0
1,1,22761000000,22761145000.0
1,1,25800000000,25800145000.0
1,1,22580000000,22580225000.0
1,1,23595000000,23595225000.0
1,1,24677000000,24677225000.0
1,1,22611000000,22611225000.0
1,1,23271000000,23271225000.0
2,2,23641000000,23641200000.0
2,2,21868000000,21868200000.0
1,1,23700000000,23700200000.0
1,1,24300000000,24300200000.0
1,1,25233000000,25233065000.0
1,1,24010000000,24010065000.0
2,2,24426000000,24426065000.0
2,2,24166000000,24166065000.0
1,1,23091000000,23091065000.0
1,1,24412000000,24412075000.0
2,2,24032000000,24032075000.0
1,1,23700000000,23700075000.0
1,1,25332000000,25332075000.0
1,1,22681000000,22681075000.0
1,1,25187000000,25187240000.0
1,1,25177000000,25177240000.0
1,1,24073000000,24073240000.0
1,1,24662000000,24662240000.0
1,1,25204000000,25204065000.0
1,1,24928000000,24928065000.0
2,2,23660000000,23660065000.0
2,2,24149000000,24149065000.0
2,2,21912000000,21912065000.0
2,2,23059000000,23059245000.0
2,2,24448000000,24448245000.0
1,1,24881000000,24881245000.0
1,1,22226000000,22226245000.0
1,1,23568000000,23568245000.0
1,1,24693000000,24693070000.0
1,1,25485000000,25485070000.0
1,1,23392000000,23392070000.0
1,1,23454000000,23454070000.0
1,1,23966000000,23966070000.0
2,2,24321000000,24321075000.0
1,1,22302000000,22302075000.0
1,1,23262000000,23262075000.0
1,1,24158000000,24158075000.0
1,1,23363000000,23363070000.0
1,1,23770000000,23770070000.0
2,2,22823000000,22823070000.0
1,1,24452000000,24452070000.0
1,1,25437000000,25437070000.0
1,1,21805000000,21805065000.0
1,1,23122000000,23122065000.0
1,1,24612000000,24612065000.0
1,1,22051000000,22051065000.0
1,1,23324000000,23324065000.0
1,1,22340000000,22340065000.0
2,2,21465000000,21465065000.0
2,2,22940000000,22940065000.0
2,2,23343000000,23343065000.0
2,2,24259000000,24259065000.0
2,2,24653000000,24653070000.0
1,1,24755000000,24755070000.0
2,2,24316000000,24316070000.0
1,1,25077000000,25077070000.0
1,1,22332000000,22332070000.0
2,2,22475000000,22475070000.0
2,2,22876000000,22876070000.0
2,2,24693000000,24693070000.0
1,1,23198000000,23198070000.0
1,1,23504000000,23504490000.0
1,1,24611000000,24611490000.0
1,1,22363000000,22363490000.0
1,1,22875000000,22875490000.0
1,1,23476000000,23476490000.0
1,1,22634000000,22634475000.0
1,1,24084000000,24084475000.0
1,1,22156000000,22156475000.0
2,2,24841000000,24841475000.0
1,1,24438000000,24438370000.0
1,1,22126000000,22126370000.0
1,1,23565000000,23565370000.0
1,1,24057000000,24057370000.0
2,2,22471000000,22471370000.0
1,1,22094000000,22094065000.0
1,1,24614000000,24614065000.0
1,1,22181000000,22181065000.0
1,1,23947000000,23947065000.0
1,1,22646000000,22646215000.0
1,1,25500000000,25500215000.0
1,1,23555000000,23555215000.0
1,1,24128000000,24128215000.0
1,1,24755000000,24755215000.0
2,2,22738000000,22738070000.0
2,2,23676000000,23676070000.0
2,2,22688000000,22688070000.0
1,1,23984000000,23984070000.0
2,2,23980000000,23980070000.0
2,2,25016000000,25016070000.0
1,1,22456000000,22456070000.0
2,2,23325000000,23325070000.0
1,1,23604000000,23604070000.0
1,1,23980000000,23980070000.0
1,1,22036000000,22036070000.0
1,1,22509000000,22509070000.0
1,1,24300000000,24300070000.0
1,1,24795000000,24795070000.0
1,1,25304000000,25304065000.0
1,1,24302000000,24302065000.0
1,1,22463000000,22463065000.0
1,1,23100000000,23100065000.0
2,2,24083000000,24083065000.0
1,1,22395000000,22395075000.0
1,1,23191000000,23191075000.0
1,1,24011000000,24011075000.0
1,1,24890000000,24890075000.0
1,1,25553000000,25553075000.0
1,1,22492000000,22492065000.0
1,1,23853000000,23853065000.0
1,1,23100000000,23100065000.0
1,1,23486000000,23486065000.0
1,1,24135000000,24135075000.0
2,2,24344000000,24344075000.0
2,2,24846000000,24846075000.0
1,1,23966000000,23966075000.0
1,1,24689000000,24689075000.0
1,1,25200000000,25200230000.0
2,2,21395000000,21395230000.0
2,2,23483000000,23483230000.0
1,1,24145000000,24145230000.0
2,2,23281000000,23281230000.0
2,2,24626000000,24626075000.0
1,1,22819000000,22819075000.0
1,1,24329000000,24329075000.0
2,2,24204000000,24204075000.0
1,1,21896000000,21896070000.0
1,1,24543000000,24543070000.0
2,2,23503000000,23503070000.0
1,1,22944000000,22944070000.0
2,2,23131000000,23131070000.0
2,2,23769000000,23769065000.0
2,2,22032000000,22032065000.0
2,2,22797000000,22797065000.0
2,2,23019000000,23019065000.0
2,2,25800000000,25800065000.0
2,2,24900000000,24900070000.0
1,1,23683000000,23683070000.0
1,1,22811000000,22811070000.0
1,1,23154000000,23154070000.0
2,2,21651000000,21651070000.0
2,2,23323000000,23323070000.0
2,2,24121000000,24121070000.0
1,1,22321000000,22321070000.0
1,1,23248000000,23248070000.0
1,1,24237000000,24237070000.0
1,1,24147000000,24147235000.0
1,1,22798000000,22798235000.0
1,1,24270000000,24270235000.0
1,1,25143000000,25143235000.0
1,1,24957000000,24957255000.0
1,1,24719000000,24719255000.0
2,2,24020000000,24020255000.0
1,1,22188000000,22188255000.0
1,1,24900000000,24900255000.0
1,1,22324000000,22324175000.0
1,1,25237000000,25237175000.0
1,1,25213000000,25213175000.0
1,1,21870000000,21870175000.0
1,1,23219000000,23219175000.0
1,1,24322000000,24322065000.0
1,1,23652000000,23652065000.0
1,1,24776000000,24776065000.0
2,2,22465000000,22465065000.0
2,2,23715000000,23715075000.0
1,1,22173000000,22173075000.0
1,1,23852000000,23852075000.0
1,1,21739000000,21739075000.0
1,1,22968000000,22968075000.0
1,1,23935000000,23935065000.0
1,1,23827000000,23827065000.0
1,1,24658000000,24658065000.0
1,1,24018000000,24018065000.0
1,1,24600000000,24600065000.0
1,1,25200000000,25200085000.0
1,1,25325000000,25325085000.0
1,1,23111000000,23111085000.0
1,1,24720000000,24720085000.0
2,2,25436000000,25436085000.0
1,1,22150000000,22150070000.0
1,1,23266000000,23266070000.0
1,1,24861000000,24861070000.0
1,1,23956000000,23956070000.0
1,1,25058000000,25058070000.0
1,1,22166000000,22166095000.0
1,1,22633000000,22633095000.0
1,1,24988000000,24988095000.0
1,1,23804000000,23804095000.0
1,1,24731000000,24731075000.0
2,2,21960000000,21960075000.0
2,2,22783000000,22783075000.0
1,1,24729000000,24729075000.0
1,1,25800000000,25800075000.0
2,2,23069000000,23069065000.0
2,2,25152000000,25152065000.0
1,1,22800000000,22800065000.0
1,1,23255000000,23255065000.0
1,1,24637000000,24637065000.0
1,1,23968000000,23968240000.0
1,1,22514000000,22514240000.0
1,1,24084000000,24084240000.0
1,1,24605000000,24605245000.0
2,2,23808000000,23808245000.0
1,1,24999000000,24999245000.0
1,1,22074000000,22074225000.0
2,2,23995000000,23995225000.0
1,1,24297000000,24297225000.0
1,1,25160000000,25160225000.0
1,1,22206000000,22206225000.0
1,1,23118000000,23118225000.0
1,1,24043000000,24043225000.0
2,2,22520000000,22520225000.0
2,2,22607000000,22607225000.0
2,2,23292000000,23292060000.0
2,2,25075000000,25075060000.0
1,1,23917000000,23917060000.0
1,1,25462000000,25462060000.0
1,1,22800000000,22800060000.0
1,1,24815000000,24815060000.0
1,1,21852000000,21852060000.0
2,2,24966000000,24966060000.0
2,2,22905000000,22905060000.0
1,1,22516000000,22516060000.0
1,1,22637000000,22637060000.0
1,1,23609000000,23609060000.0
1,1,25324000000,25324060000.0
1,1,22687000000,22687060000.0
2,2,26700000000,26700060000.0
1,1,22214000000,22214060000.0
1,1,23383000000,23383060000.0
1,1,23937000000,23937060000.0
1,1,23021000000,23021060000.0
1,1,26400000000,26400065000.0
1,1,23874000000,23874065000.0
2,2,25048000000,25048065000.0
1,1,23569000000,23569065000.0
1,1,25500000000,25500065000.0
1,1,22330000000,22330185000.0
1,1,23208000000,23208185000.0
1,1,23459000000,23459185000.0
1,1,22941000000,22941185000.0
1,1,23687000000,23687060000.0
2,2,23104000000,23104060000.0
1,1,21978000000,21978060000.0
1,1,22689000000,22689060000.0
1,1,22617000000,22617060000.0
1,1,22609000000,22609060000.0
1,1,23316000000,23316140000.0
1,1,24604000000,24604140000.0
1,1,25374000000,25374140000.0
1,1,23373000000,23373140000.0
1,1,24330000000,24330140000.0
2,2,25161000000,25161235000.0
1,1,23440000000,23440235000.0
1,1,24329000000,24329235000.0
2,2,21403000000,21403235000.0
2,2,23072000000,23072135000.0
1,1,22935000000,22935135000.0
1,1,23639000000,23639135000.0
1,1,24766000000,24766135000.0
1,1,24816000000,24816135000.0
2,2,23998000000,23998135000.0
2,2,22810000000,22810135000.0
2,2,23785000000,23785135000.0
1,1,23055000000,23055135000.0
1,1,22338000000,22338240000.0
1,1,22432000000,22432240000.0
1,1,23053000000,23053240000.0
1,1,23708000000,23708240000.0
1,1,25190000000,25190240000.0
1,1,25800000000,25800065000.0
1,1,22341000000,22341065000.0
1,1,24300000000,24300065000.0
1,1,22890000000,22890065000.0
1,1,22482000000,22482065000.0
1,1,23208000000,23208060000.0
1,1,24044000000,24044060000.0
1,1,22234000000,22234060000.0
1,1,24906000000,24906060000.0
1,1,22711000000,22711065000.0
1,1,23349000000,23349065000.0
1,1,23252000000,23252065000.0
1,1,22285000000,22285065000.0
1,1,24540000000,24540065000.0
2,2,24638000000,24638060000.0
1,1,24121000000,24121060000.0
2,2,23955000000,23955060000.0
2,2,25290000000,25290230000.0
2,2,24560000000,24560230000.0
2,2,25429000000,25429230000.0
1,1,24282000000,24282230000.0
1,1,23400000000,23400230000.0
1,1,24000000000,24000065000.0
1,1,22558000000,22558065000.0
1,1,24064000000,24064065000.0
1,1,23941000000,23941065000.0
1,1,25800000000,25800065000.0
1,1,23100000000,23100065000.0
1,1,23208000000,23208065000.0
1,1,25364000000,25364240000.0
1,1,24093000000,24093240000.0
1,1,24934000000,24934240000.0
1,1,25504000000,25504240000.0
2,2,22576000000,22576060000.0
2,2,23502000000,23502060000.0
2,2,21590000000,21590060000.0
2,2,23845000000,23845060000.0
2,2,22591000000,22591060000.0
2,2,23262000000,23262495000.0
1,1,23783000000,23783495000.0
2,2,21751000000,21751495000.0
2,2,23176000000,23176495000.0
2,2,24726000000,24726495000.0
1,1,23427000000,23427060000.0
1,1,24944000000,24944060000.0
2,2,23165000000,23165060000.0
2,2,26700000000,26700060000.0
1,1,22970000000,22970125000.0
1,1,23715000000,23715125000.0
1,1,22045000000,22045125000.0
1,1,22775000000,22775125000.0
1,1,23349000000,23349125000.0
1,1,22673000000,22673060000.0
1,1,22746000000,22746060000.0
1,1,25023000000,25023060000.0
1,1,22849000000,22849060000.0
2,2,22275000000,22275060000.0
1,1,23563000000,23563060000.0
2,2,24900000000,24900060000.0
1,1,25088000000,25088060000.0
1,1,24983000000,24983060000.0
1,1,22800000000,22800220000.0
2,2,23991000000,23991220000.0
1,1,22359000000,22359220000.0
1,1,24706000000,24706220000.0
2,2,22687000000,22687220000.0
2,2,24225000000,24225245000.0
2,2,24654000000,24654245000.0
1,1,22271000000,22271245000.0
1,1,23713000000,23713205000.0
1,1,22369000000,22369205000.0
1,1,23022000000,23022205000.0
2,2,22525000000,22525205000.0
2,2,24117000000,24117205000.0
1,1,24122000000,24122065000.0
2,2,22061000000,22061065000.0
2,2,23809000000,23809065000.0
2,2,24798000000,24798065000.0
1,1,22847000000,22847065000.0
1,1,26100000000,26100065000.0
1,1,23110000000,23110065000.0
1,1,23372000000,23372065000.0
1,1,24816000000,24816065000.0
2,2,24933000000,24933450000.0
1,1,25365000000,25365450000.0
1,1,24438000000,24438450000.0
2,2,21897000000,21897450000.0
1,1,23928000000,23928060000.0
2,2,21966000000,21966060000.0
2,2,22765000000,22765060000.0
2,2,24137000000,24137060000.0
1,1,23317000000,23317060000.0
1,1,23828000000,23828065000.0
1,1,24421000000,24421065000.0
1,1,23934000000,23934065000.0
1,1,22786000000,22786065000.0
1,1,23979000000,23979065000.0
1,1,25200000000,25200065000.0
1,1,23562000000,23562065000.0
1,1,24387000000,24387065000.0
1,1,24859000000,24859065000.0
2,2,21983000000,21983065000.0
2,2,22612000000,22612065000.0
2,2,24062000000,24062065000.0
2,2,24851000000,24851065000.0
2,2,25338000000,25338065000.0
1,1,24081000000,24081060000.0
1,1,24381000000,24381060000.0
1,1,25330000000,25330060000.0
1,1,22327000000,22327060000.0
1,1,23043000000,23043060000.0
1,1,24074000000,24074060000.0
1,1,22502000000,22502060000.0
1,1,23065000000,23065060000.0
1,1,23974000000,23974060000.0
1,1,25459000000,25459065000.0
1,1,22827000000,22827065000.0
1,1,25013000000,25013065000.0
1,1,23019000000,23019065000.0
1,1,23398000000,23398065000.0
1,1,23074000000,23074065000.0
1,1,23841000000,23841065000.0
1,1,24472000000,24472065000.0
1,1,24600000000,24600065000.0
2,2,23624000000,23624065000.0
2,2,22016000000,22016065000.0
2,2,23712000000,23712060000.0
1,1,23414000000,23414060000.0
2,2,23100000000,23100060000.0
2,2,24566000000,24566060000.0
1,1,23093000000,23093060000.0
2,2,23018000000,23018115000.0
2,2,25045000000,25045115000.0
1,1,24471000000,24471115000.0
1,1,25152000000,25152115000.0
1,1,24808000000,24808060000.0
1,1,25200000000,25200060000.0
1,1,24732000000,24732060000.0
1,1,22376000000,22376060000.0
1,1,23693000000,23693060000.0
2,2,24101000000,24101060000.0
1,1,22675000000,22675060000.0
1,1,23792000000,23792060000.0
1,1,23577000000,23577060000.0
1,1,24312000000,24312060000.0
1,1,24943000000,24943060000.0
2,2,25269000000,25269060000.0
2,2,22651000000,22651060000.0
2,2,25118000000,25118060000.0
1,1,25396000000,25396220000.0
2,2,25800000000,25800220000.0
1,1,26100000000,26100220000.0
2,2,22876000000,22876220000.0
2,2,25358000000,25358220000.0
2,2,24000000000,24000230000.0
1,1,25252000000,25252230000.0
1,1,23932000000,23932230000.0
2,2,22179000000,22179230000.0
2,2,23173000000,23173230000.0
2,2,24925000000,24925065000.0
1,1,22228000000,22228065000.0
1,1,23675000000,23675065000.0
1,1,24847000000,24847065000.0
2,2,22785000000,22785210000.0
2,2,24393000000,24393210000.0
2,2,25031000000,25031210000.0
1,1,24048000000,24048210000.0
2,2,24688000000,24688210000.0
1,1,23739000000,23739230000.0
1,1,21801000000,21801230000.0
1,1,24300000000,24300230000.0
1,1,23094000000,23094230000.0
1,1,24600000000,24600250000.0
2,2,24300000000,24300250000.0
1,1,24031000000,24031250000.0
1,1,25051000000,25051250000.0
1,1,22254000000,22254250000.0
1,1,24071000000,24071060000.0
1,1,24768000000,24768060000.0
2,2,22499000000,22499060000.0
2,2,22772000000,22772060000.0
2,2,23945000000,23945060000.0
2,2,24648000000,24648060000.0
1,1,22428000000,22428060000.0
1,1,24300000000,24300060000.0
1,1,23993000000,23993060000.0
1,1,23403000000,23403060000.0
1,1,24421000000,24421060000.0
1,1,25359000000,25359060000.0
1,1,23556000000,23556060000.0
1,1,25500000000,25500060000.0
1,1,22023000000,22023060000.0
1,1,23944000000,23944060000.0
1,1,24584000000,24584060000.0
2,2,22164000000,22164060000.0
1,1,24848000000,24848060000.0
1,1,22790000000,22790225000.0
2,2,22451000000,22451225000.0
2,2,23954000000,23954225000.0
1,1,22945000000,22945225000.0
1,1,24142000000,24142060000.0
1,1,22475000000,22475060000.0
1,1,24600000000,24600060000.0
2,2,22748000000,22748060000.0
1,1,22800000000,22800060000.0
1,1,25381000000,25381065000.0
1,1,24891000000,24891065000.0
1,1,22800000000,22800065000.0
2,2,23217000000,23217065000.0
2,2,23991000000,23991060000.0
2,2,25227000000,25227060000.0
1,1,23184000000,23184060000.0
1,1,24054000000,24054060000.0
2,2,21945000000,21945060000.0
2,2,23530000000,23530060000.0
2,2,24017000000,24017060000.0
2,2,25800000000,25800060000.0
1,1,22064000000,22064060000.0
1,1,22108000000,22108060000.0
1,1,24694000000,24694060000.0
1,1,22171000000,22171060000.0
2,2,24872000000,24872060000.0
2,2,25632000000,25632060000.0
1,1,25200000000,25200060000.0
1,1,25500000000,25500060000.0
1,1,22957000000,22957060000.0
1,1,24573000000,24573060000.0
1,1,23038000000,23038060000.0
2,2,23620000000,23620060000.0
2,2,24186000000,24186060000.0
2,2,23762000000,23762060000.0
2,2,25031000000,25031060000.0
1,1,23337000000,23337060000.0
1,1,24117000000,24117060000.0
1,1,22405000000,22405065000.0
1,1,24524000000,24524065000.0
1,1,25664000000,25664065000.0
2,2,22030000000,22030065000.0
2,2,25500000000,25500065000.0
2,2,25193000000,25193150000.0
1,1,24600000000,24600150000.0
1,1,24347000000,24347150000.0
1,1,22800000000,22800150000.0
1,1,25124000000,25124150000.0
2,2,24996000000,24996220000.0
1,1,24863000000,24863220000.0
1,1,24365000000,24365220000.0
1,1,24904000000,24904220000.0
1,1,22883000000,22883235000.0
1,1,24696000000,24696235000.0
1,1,25352000000,25352235000.0
1,1,23092000000,23092235000.0
1,1,24182000000,24182235000.0
1,1,23121000000,23121060000.0
1,1,24097000000,24097060000.0
1,1,25141000000,25141060000.0
1,1,23700000000,23700060000.0
1,1,22800000000,22800060000.0
2,2,22679000000,22679060000.0
2,2,22332000000,22332060000.0
2,2,22195000000,22195060000.0
2,2,23275000000,23275060000.0
1,1,23100000000,23100265000.0
1,1,24350000000,24350265000.0
1,1,24895000000,24895265000.0
1,1,23726000000,23726265000.0
1,1,23011000000,23011265000.0
1,1,24351000000,24351065000.0
1,1,25201000000,25201065000.0
2,2,24339000000,24339065000.0
2,2,23312000000,23312065000.0
2,2,25109000000,25109070000.0
1,1,24214000000,24214070000.0
1,1,22778000000,22778070000.0
1,1,23257000000,23257070000.0
1,1,25200000000,25200070000.0
2,2,24961000000,24961135000.0
1,1,22345000000,22345135000.0
2,2,23379000000,23379135000.0
2,2,24303000000,24303135000.0
1,1,22337000000,22337135000.0
1,1,24846000000,24846065000.0
1,1,23967000000,23967065000.0
1,1,24747000000,24747065000.0
1,1,23352000000,23352065000.0
1,1,23090000000,23090065000.0
1,1,24868000000,24868100000.0
1,1,23779000000,23779100000.0
1,1,24417000000,24417100000.0
1,1,24300000000,24300100000.0
1,1,22528000000,22528065000.0
1,1,26400000000,26400065000.0
2,2,22912000000,22912065000.0
2,2,24658000000,24658065000.0
2,2,21894000000,21894065000.0
2,2,24141000000,24141060000.0
1,1,22073000000,22073060000.0
1,1,24783000000,24783060000.0
1,1,22425000000,22425060000.0
1,1,22800000000,22800215000.0
1,1,24417000000,24417215000.0
2,2,22127000000,22127215000.0
2,2,23482000000,23482215000.0
1,1,24300000000,24300215000.0
2,2,24207000000,24207060000.0
1,1,22846000000,22846060000.0
1,1,23372000000,23372060000.0
1,1,24534000000,24534060000.0
1,1,22045000000,22045060000.0
1,1,22265000000,22265060000.0
1,1,25500000000,25500060000.0
1,1,23532000000,23532060000.0
1,1,23931000000,23931060000.0
2,2,24991000000,24991060000.0
2,2,23550000000,23550240000.0
1,1,22831000000,22831240000.0
1,1,24552000000,24552240000.0
2,2,22162000000,22162240000.0
2,2,24955000000,24955065000.0
1,1,24210000000,24210065000.0
1,1,22643000000,22643065000.0
1,1,22967000000,22967065000.0
1,1,25094000000,25094065000.0
1,1,22926000000,22926245000.0
1,1,24996000000,24996245000.0
1,1,25200000000,25200245000.0
1,1,22259000000,22259245000.0
1,1,24285000000,24285065000.0
1,1,23135000000,23135065000.0
2,2,24255000000,24255065000.0
2,2,25800000000,25800065000.0
1,1,23694000000,23694140000.0
1,1,23834000000,23834140000.0
1,1,23405000000,23405140000.0
2,2,22169000000,22169140000.0
2,2,24556000000,24556140000.0
2,2,22298000000,22298200000.0
2,2,24917000000,24917200000.0
1,1,23526000000,23526200000.0
1,1,22042000000,22042200000.0
1,1,24274000000,24274240000.0
1,1,22987000000,22987240000.0
2,2,22226000000,22226240000.0
1,1,25381000000,25381240000.0
1,1,25500000000,25500240000.0
2,2,24144000000,24144450000.0
2,2,23766000000,23766450000.0
1,1,25500000000,25500450000.0
1,1,23572000000,23572450000.0
1,1,25152000000,25152065000.0
1,1,23235000000,23235065000.0
1,1,22076000000,22076065000.0
1,1,24193000000,24193065000.0
2,2,22506000000,22506065000.0
2,2,24009000000,24009060000.0
2,2,24894000000,24894060000.0
2,2,22365000000,22365060000.0
2,2,23611000000,23611060000.0
2,2,24348000000,24348060000.0
2,2,24722000000,24722065000.0
2,2,24081000000,24081065000.0
2,2,25088000000,25088065000.0
1,1,21752000000,21752065000.0
1,1,24753000000,24753065000.0
1,1,22065000000,22065065000.0
1,1,23039000000,23039065000.0
1,1,23931000000,23931065000.0
1,1,24768000000,24768065000.0
1,1,22484000000,22484060000.0
1,1,23019000000,23019060000.0
1,1,21960000000,21960060000.0
2,2,22932000000,22932060000.0
1,1,22360000000,22360250000.0
1,1,23186000000,23186250000.0
1,1,24532000000,24532250000.0
1,1,21667000000,21667250000.0
1,1,24000000000,24000250000.0
1,1,24033000000,24033060000.0
1,1,25200000000,25200060000.0
2,2,22119000000,22119060000.0
2,2,24199000000,24199060000.0
2,2,23205000000,23205060000.0
2,2,24554000000,24554060000.0
1,1,24368000000,24368060000.0
1,1,24300000000,24300060000.0
1,1,22800000000,22800060000.0
1,1,24585000000,24585060000.0
1,1,22446000000,22446060000.0
1,1,23835000000,23835060000.0
2,2,25660000000,25660060000.0
1,1,24212000000,24212060000.0
1,1,23353000000,23353225000.0
1,1,24872000000,24872225000.0
1,1,24515000000,24515225000.0
1,1,23123000000,23123225000.0
1,1,24150000000,24150225000.0
1,1,25006000000,25006065000.0
1,1,25018000000,25018065000.0
1,1,21532000000,21532065000.0
1,1,23400000000,23400065000.0
1,1,24360000000,24360095000.0
1,1,22362000000,22362095000.0
1,1,22776000000,22776095000.0
1,1,24900000000,24900095000.0
2,2,22093000000,22093095000.0
2,2,24000000000,24000060000.0
2,2,24922000000,24922060000.0
1,1,24098000000,24098060000.0
1,1,22559000000,22559060000.0
1,1,24121000000,24121060000.0
1,1,23927000000,23927065000.0
1,1,25286000000,25286065000.0
1,1,23277000000,23277065000.0
1,1,24022000000,24022065000.0
2,2,23062000000,23062060000.0
2,2,24186000000,24186060000.0
2,2,24972000000,24972060000.0
2,2,23130000000,23130060000.0
2,2,25104000000,25104060000.0
1,1,22160000000,22160235000.0
1,1,24600000000,24600235000.0
1,1,24826000000,24826235000.0
2,2,22695000000,22695235000.0
2,2,23413000000,23413235000.0
2,2,24438000000,24438075000.0
2,2,22462000000,22462075000.0
2,2,24759000000,24759075000.0
2,2,22570000000,22570075000.0
2,2,23189000000,23189225000.0
2,2,23793000000,23793225000.0
1,1,22800000000,22800225000.0
2,2,22164000000,22164225000.0
2,2,25348000000,25348225000.0
1,1,23346000000,23346210000.0
2,2,23384000000,23384210000.0
2,2,22534000000,22534210000.0
1,1,25229000000,25229210000.0
1,1,24582000000,24582210000.0
1,1,24600000000,24600110000.0
1,1,22341000000,22341110000.0
2,2,22619000000,22619110000.0
2,2,22374000000,22374110000.0
2,2,24838000000,24838110000.0
2,2,23390000000,23390065000.0
2,2,24671000000,24671065000.0
1,1,25529000000,25529065000.0
2,2,22187000000,22187065000.0
2,2,23614000000,23614200000.0
1,1,22098000000,22098200000.0
1,1,22875000000,22875200000.0
1,1,22291000000,22291200000.0
1,1,23551000000,23551200000.0
1,1,23944000000,23944060000.0
1,1,25072000000,25072060000.0
1,1,24306000000,24306060000.0
1,1,22521000000,22521060000.0
1,1,23140000000,23140060000.0
2,2,26100000000,26100060000.0
1,1,22587000000,22587060000.0
1,1,25250000000,25250060000.0
1,1,23746000000,23746060000.0
1,1,22485000000,22485250000.0
1,1,23289000000,23289250000.0
1,1,25200000000,25200250000.0
2,2,25330000000,25330250000.0
2,2,22965000000,22965250000.0
1,1,22065000000,22065155000.0
1,1,23660000000,23660155000.0
2,2,23479000000,23479155000.0
2,2,24277000000,24277155000.0
1,1,22712000000,22712155000.0
2,2,22400000000,22400205000.0
2,2,23464000000,23464205000.0
2,2,26100000000,26100205000.0
1,1,22121000000,22121205000.0
1,1,23054000000,23054065000.0
1,1,22629000000,22629065000.0
1,1,24709000000,24709065000.0
1,1,24948000000,24948065000.0
2,2,23862000000,23862065000.0
1,1,23048000000,23048060000.0
2,2,22263000000,22263060000.0
2,2,23359000000,23359060000.0
2,2,23509000000,23509060000.0
2,2,25003000000,25003060000.0
1,1,23100000000,23100065000.0
1,1,25500000000,25500065000.0
1,1,23360000000,23360065000.0
2,2,24229000000,24229065000.0
2,2,24889000000,24889235000.0
1,1,24771000000,24771235000.0
2,2,25200000000,25200235000.0
1,1,23166000000,23166235000.0
2,2,24437000000,24437235000.0
1,1,23472000000,23472235000.0
1,1,24246000000,24246235000.0
1,1,24209000000,24209235000.0
2,2,22517000000,22517235000.0
1,1,24167000000,24167235000.0
1,1,23821000000,23821235000.0
1,1,22281000000,22281235000.0
1,1,24806000000,24806235000.0
1,1,25800000000,25800235000.0
1,1,23045000000,23045215000.0
1,1,25200000000,25200215000.0
1,1,22485000000,22485215000.0
1,1,23013000000,23013215000.0
1,1,23871000000,23871215000.0
1,1,22541000000,22541060000.0
1,1,25472000000,25472060000.0
1,1,23400000000,23400060000.0
1,1,24043000000,24043060000.0
1,1,22693000000,22693210000.0
1,1,23824000000,23824210000.0
1,1,24958000000,24958210000.0
1,1,23562000000,23562210000.0
1,1,22144000000,22144210000.0
1,1,24257000000,24257230000.0
1,1,25325000000,25325230000.0
1,1,24323000000,24323230000.0
1,1,23098000000,23098230000.0
1,1,24117000000,24117190000.0
1,1,22772000000,22772190000.0
2,2,22050000000,22050190000.0
2,2,22962000000,22962190000.0
2,2,24049000000,24049190000.0
1,1,25212000000,25212215000.0
2,2,23507000000,23507215000.0
2,2,21951000000,21951215000.0
2,2,24314000000,24314215000.0
1,1,22996000000,22996215000.0
1,1,25584000000,25584230000.0
1,1,23151000000,23151230000.0
1,1,23844000000,23844230000.0
2,2,22767000000,22767230000.0
2,2,24856000000,24856060000.0
2,2,24447000000,24447060000.0
1,1,23755000000,23755060000.0
1,1,23115000000,23115060000.0
1,1,22772000000,22772060000.0
2,2,26700000000,26700060000.0
2,2,24463000000,24463060000.0
1,1,23393000000,23393060000.0
1,1,24688000000,24688060000.0
2,2,23995000000,23995220000.0
1,1,22800000000,22800220000.0
1,1,22346000000,22346220000.0
1,1,24152000000,24152220000.0
1,1,25041000000,25041220000.0
2,2,23299000000,23299060000.0
1,1,24385000000,24385060000.0
1,1,25063000000,25063060000.0
1,1,23617000000,23617060000.0
1,1,22245000000,22245060000.0
1,1,23154000000,23154185000.0
1,1,24612000000,24612185000.0
1,1,22070000000,22070185000.0
1,1,22781000000,22781185000.0
1,1,23645000000,23645185000.0
1,1,24997000000,24997060000.0
2,2,23402000000,23402060000.0
2,2,24462000000,24462060000.0
1,1,22029000000,22029060000.0
1,1,22996000000,22996290000.0
1,1,23996000000,23996290000.0
1,1,24300000000,24300290000.0
1,1,25800000000,25800290000.0
1,1,24606000000,24606290000.0
1,1,23906000000,23906060000.0
1,1,22441000000,22441060000.0
1,1,24584000000,24584060000.0
1,1,22000000000,22000060000.0
2,2,25089000000,25089060000.0
2,2,24559000000,24559225000.0
1,1,24637000000,24637225000.0
